fare,age,family,survived
181.98,54.0,8.0,0
24.11,5.0,6.0,0
31.0,36.0,6.0,1
125.73,54.0,1.0,1
44.37,36.0,9.0,0
244.68,69.0,7.0,1
43.84,39.0,0.0,1
124.43,70.0,7.0,0
94.21,4.0,4.0,0
161.65,74.0,3.0,1
36.61,65.0,9.0,0
110.43,,1.0,0
72.3,37.0,2.0,0
222.5,67.0,9.0,0
14.94,,,0
228.86,77.0,3.0,1
209.08,47.0,2.0,1
77.9,27.0,4.0,0
198.38,51.0,6.0,0
12.65,20.0,8.0,1
241.88,13.0,4.0,0
134.02,63.0,,1
79.3,44.0,,1
93.83,24.0,5.0,1
21.27,3.0,7.0,0
247.39,10.0,8.0,0
14.63,65.0,3.0,0
165.45,49.0,3.0,0
113.47,58.0,6.0,1
237.48,77.0,3.0,1
65.27,78.0,4.0,1
135.36,2.0,1.0,0
123.18,66.0,1.0,1
177.2,31.0,9.0,0
21.66,68.0,,1
52.48,37.0,9.0,0
57.57,73.0,9.0,0
185.85,24.0,1.0,1
51.34,77.0,,1
145.51,44.0,5.0,1
57.73,41.0,7.0,0
216.1,74.0,0.0,1
235.84,51.0,,1
132.03,42.0,,1
91.32,78.0,8.0,0
62.34,40.0,3.0,1
17.2,48.0,,0
70.78,4.0,5.0,0
165.29,60.0,3.0,0
135.74,,9.0,1
236.29,5.0,7.0,0
102.09,6.0,,0
175.0,14.0,7.0,1
124.88,70.0,,0
130.58,,,0
70.6,12.0,2.0,1
116.46,62.0,9.0,0
120.34,27.0,6.0,0
178.13,54.0,6.0,0
235.46,12.0,5.0,0
85.68,8.0,,0
15.34,74.0,8.0,1
126.59,16.0,1.0,1
138.39,52.0,2.0,0
46.27,26.0,0.0,0
191.31,8.0,6.0,0
246.31,45.0,1.0,0
236.71,19.0,9.0,1
53.29,17.0,7.0,0
219.46,65.0,,1
177.6,29.0,1.0,1
116.19,14.0,5.0,1
137.45,17.0,0.0,0
213.15,13.0,7.0,0
122.63,,4.0,0
96.44,33.0,8.0,1
125.85,29.0,2.0,0
146.89,37.0,1.0,0
51.32,46.0,6.0,1
225.72,24.0,6.0,0
170.18,14.0,9.0,0
160.15,5.0,4.0,0
29.38,53.0,6.0,0
153.02,30.0,,1
34.64,60.0,8.0,0
24.28,,2.0,0
134.19,28.0,3.0,1
103.68,26.0,8.0,0
149.26,18.0,,0
26.86,36.0,7.0,0
110.59,8.0,9.0,1
47.82,18.0,5.0,1
246.84,58.0,2.0,0
142.48,32.0,8.0,0
173.42,49.0,8.0,1
84.73,48.0,5.0,0
28.21,71.0,1.0,0
244.09,65.0,6.0,1
75.13,33.0,8.0,1
108.83,50.0,8.0,1
164.22,4.0,2.0,1
11.05,36.0,1.0,1
203.51,28.0,4.0,1
136.46,3.0,9.0,0
73.16,6.0,6.0,0
20.09,45.0,2.0,1
44.81,23.0,3.0,0
224.28,7.0,9.0,1
173.08,61.0,1.0,1
66.23,65.0,9.0,0
21.07,6.0,1.0,0
174.2,24.0,,0
145.24,37.0,1.0,0
104.11,45.0,,1
94.08,51.0,3.0,0
58.12,45.0,5.0,1
169.05,63.0,9.0,0
242.81,29.0,9.0,1
48.05,25.0,3.0,0
151.29,10.0,0.0,0
108.93,,0.0,0
114.44,55.0,8.0,0
67.27,25.0,0.0,1
207.16,45.0,6.0,1
123.89,12.0,6.0,0
138.13,4.0,0.0,0
79.67,,0.0,1
49.54,17.0,5.0,1
26.05,73.0,7.0,0
179.96,65.0,6.0,0
53.08,53.0,5.0,0
174.07,57.0,9.0,0
100.64,28.0,2.0,0
106.86,16.0,6.0,0
119.95,21.0,5.0,0
95.09,77.0,7.0,0
29.65,42.0,3.0,0
80.86,54.0,8.0,0
167.61,32.0,0.0,0
168.12,38.0,6.0,0
75.12,70.0,8.0,0
117.73,38.0,9.0,0
52.39,54.0,0.0,1
56.54,60.0,9.0,0
10.65,77.0,2.0,1
224.7,77.0,6.0,0
56.62,47.0,8.0,0
60.75,12.0,0.0,1
73.5,53.0,5.0,0
36.21,33.0,1.0,0
161.62,28.0,4.0,0
23.41,3.0,6.0,0
37.88,26.0,6.0,0
162.97,54.0,9.0,1
88.22,40.0,6.0,0
178.45,66.0,,1
141.57,68.0,5.0,0
67.73,47.0,,0
164.45,2.0,5.0,1
33.49,42.0,6.0,0
136.42,34.0,8.0,1
112.1,21.0,5.0,0
70.63,44.0,9.0,0
152.98,2.0,0.0,0
218.48,59.0,7.0,0
249.73,16.0,,0
153.9,20.0,2.0,0
104.15,26.0,4.0,0
60.18,16.0,5.0,0
67.99,70.0,6.0,0
122.47,23.0,,1
94.98,42.0,2.0,0
228.88,37.0,8.0,1
95.23,72.0,3.0,0
96.49,6.0,8.0,0
98.97,37.0,8.0,0
209.97,22.0,2.0,1
164.44,6.0,,1
155.47,32.0,7.0,0
86.87,17.0,0.0,0
205.39,38.0,5.0,0
14.4,17.0,5.0,1
218.35,37.0,8.0,0
130.62,23.0,1.0,1
102.57,49.0,7.0,0
126.81,61.0,6.0,1
168.52,49.0,,0
8.13,61.0,0.0,1
218.53,77.0,3.0,0
114.45,32.0,1.0,0
89.03,63.0,2.0,0
38.87,7.0,,0
112.67,22.0,8.0,0
126.6,6.0,3.0,1
103.89,61.0,,1
171.27,14.0,7.0,1
108.12,16.0,3.0,0
240.55,3.0,9.0,1
151.82,9.0,,0
202.83,47.0,7.0,1
31.79,42.0,8.0,0
102.34,42.0,9.0,1
87.53,23.0,6.0,0
144.52,3.0,3.0,1
215.97,1.0,1.0,0
24.19,67.0,5.0,1
22.78,71.0,3.0,0
213.33,3.0,5.0,1
57.15,49.0,7.0,0
168.84,67.0,2.0,1
138.01,55.0,0.0,0
209.06,4.0,4.0,0
35.65,31.0,2.0,1
36.8,66.0,5.0,1
141.42,78.0,2.0,1
236.86,64.0,0.0,1
106.67,31.0,8.0,0
85.1,63.0,4.0,0
153.64,66.0,,0
232.96,31.0,1.0,0
210.05,47.0,8.0,0
248.89,22.0,0.0,1
10.53,74.0,9.0,0
32.65,46.0,2.0,0
154.32,58.0,9.0,0
206.04,61.0,6.0,0
74.88,46.0,0.0,0
63.61,1.0,1.0,0
197.81,25.0,5.0,1
18.81,61.0,8.0,0
95.5,14.0,,1
128.92,45.0,7.0,0
142.29,77.0,2.0,0
183.51,39.0,1.0,0
91.94,66.0,0.0,1
155.11,32.0,8.0,1
148.42,58.0,4.0,0
139.17,56.0,2.0,0
161.92,6.0,9.0,0
68.57,67.0,,0
25.74,50.0,4.0,1
34.22,38.0,2.0,0
60.02,3.0,8.0,0
127.55,5.0,0.0,1
210.91,24.0,0.0,0
176.82,54.0,2.0,1
198.31,34.0,5.0,1
90.99,39.0,1.0,0
104.14,48.0,,0
101.45,49.0,,0
52.01,34.0,9.0,1
20.0,7.0,8.0,1
149.77,18.0,9.0,0
247.36,70.0,0.0,0
45.87,34.0,2.0,0
16.44,,4.0,0
195.99,68.0,6.0,0
66.88,14.0,9.0,1
208.26,69.0,3.0,0
177.46,8.0,,1
236.69,15.0,0.0,1
105.19,59.0,3.0,0
167.18,11.0,,1
118.89,20.0,4.0,0
159.49,55.0,7.0,1
115.15,,0.0,0
51.21,14.0,9.0,1
129.43,58.0,8.0,1
134.5,38.0,3.0,0
203.6,1.0,8.0,0
185.2,65.0,,0
167.63,1.0,7.0,0
32.78,60.0,1.0,0
181.55,25.0,2.0,1
127.57,10.0,9.0,1
224.05,,8.0,0
230.37,12.0,2.0,1
18.51,32.0,7.0,0
206.06,33.0,4.0,1
14.24,72.0,,0
94.96,26.0,3.0,0
137.86,42.0,7.0,0
41.28,50.0,,1
187.85,61.0,4.0,0
7.05,41.0,0.0,0
46.31,57.0,9.0,0
147.3,2.0,7.0,0
180.02,70.0,6.0,0
229.58,31.0,,0
177.85,23.0,5.0,0
169.59,76.0,0.0,0
101.61,54.0,7.0,0
5.31,28.0,,0
34.44,79.0,,0
135.97,19.0,9.0,0
170.41,76.0,6.0,0
107.27,48.0,,0
184.02,2.0,3.0,0
132.86,11.0,5.0,0
23.17,44.0,1.0,0
52.04,59.0,,1
210.8,59.0,4.0,1
182.6,38.0,8.0,0
224.22,25.0,8.0,0
33.8,21.0,,0
247.6,42.0,3.0,1
56.3,36.0,5.0,0
7.89,9.0,,0
249.37,12.0,0.0,0
73.86,10.0,0.0,0
168.66,59.0,3.0,0
48.29,5.0,2.0,1
147.16,33.0,9.0,0
226.49,69.0,3.0,0
83.44,63.0,8.0,1
169.21,29.0,1.0,0
51.04,18.0,3.0,0
158.07,6.0,,0
87.43,53.0,,0
56.75,32.0,7.0,1
81.73,42.0,9.0,0
48.82,47.0,3.0,1
225.97,31.0,8.0,1
102.31,62.0,,0
65.09,56.0,6.0,0
114.86,11.0,0.0,0
83.53,26.0,9.0,1
187.38,27.0,,0
242.95,57.0,9.0,0
112.32,27.0,9.0,1
215.95,59.0,0.0,0
143.64,62.0,2.0,0
43.52,20.0,6.0,0
174.2,3.0,0.0,0
130.79,16.0,4.0,0
164.4,44.0,5.0,1
222.97,79.0,2.0,0
112.91,30.0,5.0,0
225.79,40.0,3.0,0
188.91,65.0,5.0,1
124.71,29.0,5.0,1
152.79,30.0,3.0,0
84.77,32.0,0.0,0
245.98,10.0,2.0,1
168.5,51.0,9.0,0
15.74,8.0,6.0,0
85.02,51.0,1.0,0
157.71,36.0,3.0,0
18.8,55.0,5.0,0
10.85,35.0,4.0,1
115.26,,5.0,0
86.51,56.0,4.0,0
112.38,36.0,8.0,0
69.36,61.0,1.0,0
45.36,62.0,3.0,0
173.84,25.0,0.0,0
131.07,64.0,6.0,0
54.04,60.0,,0
83.3,57.0,5.0,0
149.99,70.0,,1
22.7,52.0,,0
41.13,56.0,8.0,1
22.95,63.0,1.0,0
204.02,68.0,0.0,0
189.34,20.0,9.0,0
189.56,54.0,2.0,0
180.5,1.0,5.0,0
169.0,10.0,6.0,0
121.86,23.0,7.0,0
162.36,51.0,3.0,0
14.4,24.0,7.0,1
157.26,13.0,6.0,0
195.58,29.0,7.0,0
127.59,58.0,,1
92.59,43.0,9.0,0
72.97,10.0,6.0,1
162.49,31.0,3.0,1
174.74,,0.0,0
218.39,14.0,2.0,0
88.87,34.0,9.0,1
193.59,17.0,8.0,0
142.53,21.0,3.0,0
221.29,67.0,4.0,0
134.31,58.0,2.0,0
131.82,79.0,5.0,1
146.58,8.0,3.0,0
188.58,38.0,,0
241.35,26.0,6.0,0
23.02,64.0,6.0,0
18.09,30.0,,0
234.7,,1.0,1
134.82,32.0,3.0,1
155.65,11.0,,0
123.19,34.0,,0
27.95,18.0,2.0,0
193.18,19.0,9.0,0
188.07,54.0,5.0,0
81.37,37.0,,1
80.03,12.0,1.0,0
210.27,4.0,,1
22.73,43.0,2.0,0
220.87,27.0,0.0,1
67.88,,8.0,0
150.28,5.0,4.0,1
234.32,6.0,6.0,1
171.14,,1.0,1
106.54,56.0,0.0,1
173.94,68.0,,1
89.28,44.0,4.0,0
72.93,15.0,9.0,0
249.19,42.0,5.0,0
188.94,11.0,1.0,0
162.96,73.0,6.0,1
92.05,11.0,0.0,0
17.04,66.0,7.0,0
12.61,27.0,6.0,0
140.77,,6.0,0
191.7,72.0,5.0,0
136.66,21.0,,0
210.99,21.0,,0
13.19,72.0,8.0,0
94.85,1.0,2.0,0
63.08,58.0,8.0,1
114.58,13.0,,1
22.73,73.0,,0
238.76,6.0,2.0,0
59.7,58.0,6.0,0
230.97,17.0,9.0,1
109.34,73.0,3.0,0
246.45,12.0,4.0,0
140.74,52.0,3.0,1
233.05,,8.0,1
6.31,70.0,6.0,1
188.32,73.0,5.0,1
226.25,52.0,5.0,1
39.23,37.0,9.0,1
28.55,3.0,6.0,0
109.02,8.0,4.0,1
233.75,10.0,9.0,1
137.88,,2.0,0
134.23,41.0,2.0,0
39.58,64.0,6.0,1
5.19,42.0,9.0,0
203.48,43.0,0.0,1
26.46,9.0,3.0,0
160.29,14.0,9.0,1
229.08,4.0,7.0,0
56.12,2.0,3.0,0
167.99,1.0,0.0,1
24.28,75.0,4.0,0
152.92,,0.0,1
45.16,46.0,8.0,0
185.31,59.0,7.0,1
78.8,75.0,6.0,0
118.53,7.0,4.0,0
151.86,66.0,3.0,1
46.96,15.0,6.0,0
186.7,72.0,2.0,1
79.15,47.0,7.0,1
167.28,40.0,4.0,0
43.78,42.0,4.0,0
173.59,51.0,0.0,0
36.41,35.0,9.0,0
109.21,41.0,7.0,0
65.57,57.0,6.0,0
188.35,38.0,0.0,1
69.2,72.0,3.0,0
221.02,8.0,3.0,0
223.5,74.0,,0
53.13,63.0,9.0,0
155.39,4.0,1.0,1
26.49,48.0,3.0,0
100.93,52.0,9.0,1
179.76,38.0,2.0,1
166.56,5.0,9.0,0
158.05,70.0,4.0,1
74.22,24.0,6.0,1
97.62,77.0,4.0,1
30.22,17.0,4.0,0
181.16,78.0,3.0,0
128.45,26.0,8.0,0
178.65,3.0,,0
65.99,2.0,,0
84.49,,5.0,1
86.88,22.0,5.0,0
11.31,71.0,5.0,0
88.56,4.0,0.0,0
201.81,38.0,5.0,0
224.84,,3.0,0
131.96,73.0,,1
116.6,52.0,5.0,1
12.55,31.0,0.0,0
220.41,26.0,0.0,0
8.19,36.0,4.0,1
236.46,26.0,5.0,0
124.86,,1.0,0
88.77,5.0,,0
231.43,74.0,7.0,0
10.98,18.0,3.0,1
147.45,15.0,3.0,1
139.49,57.0,9.0,0
58.73,5.0,4.0,0
110.08,37.0,9.0,0
164.8,22.0,3.0,0
183.15,52.0,4.0,1
5.18,15.0,9.0,0
234.53,17.0,2.0,0
45.31,51.0,7.0,0
62.23,45.0,5.0,0
69.55,63.0,7.0,0
14.27,28.0,4.0,0
35.15,59.0,6.0,1
246.66,21.0,,0
82.23,,6.0,1
33.25,69.0,5.0,1
31.21,17.0,9.0,1
181.27,68.0,3.0,0
214.37,7.0,,1
67.95,40.0,8.0,1
10.12,40.0,3.0,0
59.66,43.0,5.0,1
18.85,73.0,,0
30.33,51.0,2.0,1
110.72,73.0,3.0,0
61.33,23.0,,1
131.41,32.0,2.0,0
67.11,31.0,9.0,0
235.43,17.0,3.0,0
226.96,58.0,3.0,0
143.87,35.0,5.0,1
91.83,30.0,,0
98.38,64.0,5.0,0
105.9,53.0,,1
183.26,51.0,,0
115.65,37.0,1.0,0
214.9,6.0,7.0,0
236.3,34.0,8.0,1
87.31,56.0,6.0,1
142.37,25.0,5.0,1
28.29,13.0,7.0,1
54.11,63.0,3.0,0
106.3,66.0,9.0,1
55.52,5.0,,0
219.76,75.0,3.0,0
43.78,11.0,4.0,0
116.64,78.0,,0
153.4,44.0,4.0,1
174.51,69.0,8.0,0
98.85,2.0,8.0,1
217.93,40.0,7.0,0
144.24,37.0,4.0,0
112.68,49.0,1.0,0
21.47,75.0,4.0,0
118.85,36.0,0.0,1
206.08,75.0,7.0,1
155.56,73.0,1.0,0
208.88,70.0,6.0,0
126.03,34.0,1.0,0
34.02,58.0,4.0,0
8.34,37.0,9.0,1
79.29,60.0,6.0,0
176.01,12.0,5.0,0
198.61,32.0,4.0,1
77.46,4.0,5.0,0
126.44,,1.0,1
108.17,43.0,9.0,1
105.58,9.0,0.0,0
61.68,51.0,0.0,0
38.41,20.0,7.0,1
53.19,39.0,2.0,0
18.56,23.0,,0
53.54,41.0,8.0,0
7.25,44.0,5.0,1
158.68,35.0,3.0,0
82.51,23.0,3.0,0
243.42,58.0,,0
52.46,48.0,5.0,0
89.73,58.0,1.0,0
92.67,57.0,8.0,0
7.07,39.0,1.0,0
210.61,28.0,7.0,1
12.84,64.0,3.0,1
235.34,62.0,,0
223.56,62.0,0.0,1
136.2,26.0,0.0,0
138.18,51.0,8.0,1
165.18,50.0,3.0,0
99.83,36.0,0.0,0
163.57,26.0,,0
15.97,33.0,2.0,0
18.24,68.0,6.0,1
117.02,73.0,5.0,0
139.66,8.0,7.0,0
222.52,66.0,6.0,1
30.64,23.0,0.0,1
206.55,70.0,2.0,0
56.46,55.0,8.0,0
101.55,43.0,,1
82.57,21.0,2.0,0
103.04,22.0,4.0,0
41.87,9.0,7.0,1
128.37,34.0,0.0,0
201.4,59.0,1.0,1
113.18,26.0,6.0,0
125.2,1.0,0.0,1
212.95,5.0,4.0,0
177.98,41.0,9.0,0
125.16,63.0,7.0,1
68.14,22.0,5.0,0
221.81,68.0,,1
146.37,48.0,,0
59.18,,2.0,1
70.93,16.0,4.0,1
201.77,53.0,6.0,1
15.82,65.0,1.0,1
248.06,79.0,9.0,0
36.94,64.0,3.0,0
200.04,68.0,1.0,1
101.72,63.0,6.0,1
125.59,62.0,2.0,0
220.76,71.0,8.0,0
106.16,45.0,5.0,0
136.69,52.0,0.0,1
17.08,74.0,9.0,1
5.58,65.0,7.0,0
64.98,2.0,6.0,0
171.74,49.0,0.0,1
34.71,22.0,2.0,1
32.87,29.0,2.0,0
105.69,35.0,2.0,1
163.72,76.0,6.0,0
179.46,24.0,5.0,1
48.72,30.0,1.0,1
24.5,42.0,4.0,1
235.4,71.0,5.0,1
68.86,50.0,,0
214.07,71.0,0.0,1
216.56,60.0,3.0,1
194.27,30.0,3.0,0
46.36,12.0,3.0,0
206.34,49.0,0.0,0
193.47,46.0,2.0,1
151.2,43.0,,0
87.61,2.0,3.0,0
69.31,75.0,1.0,0
34.86,54.0,7.0,0
129.89,35.0,0.0,0
148.39,52.0,8.0,0
93.04,33.0,4.0,1
121.46,72.0,1.0,1
94.06,51.0,3.0,0
162.05,26.0,2.0,0
225.81,62.0,6.0,0
45.16,61.0,5.0,0
98.45,26.0,8.0,1
39.51,37.0,3.0,0
158.11,30.0,2.0,0
183.57,11.0,6.0,1
233.32,53.0,5.0,0
73.32,41.0,4.0,0
237.8,5.0,9.0,0
20.5,66.0,6.0,0
152.74,13.0,4.0,0
19.0,63.0,8.0,1
223.97,25.0,3.0,1
134.8,,,1
168.99,14.0,9.0,1
208.74,69.0,4.0,1
41.83,59.0,0.0,0
14.45,,0.0,0
220.33,52.0,0.0,0
82.16,66.0,0.0,0
36.6,68.0,7.0,1
119.77,12.0,1.0,1
151.58,,8.0,0
12.59,68.0,,0
72.35,43.0,2.0,0
13.04,73.0,8.0,1
107.98,74.0,3.0,1
224.3,6.0,,1
245.75,15.0,,1
161.08,42.0,4.0,0
44.6,31.0,,0
226.93,53.0,,1
131.48,6.0,8.0,0
42.67,33.0,4.0,0
230.82,29.0,0.0,1
190.58,21.0,4.0,1
184.27,54.0,4.0,0
178.75,56.0,8.0,1
54.08,21.0,7.0,0
56.7,55.0,,0
173.63,58.0,4.0,0
58.83,64.0,,1
112.47,46.0,8.0,0
196.59,22.0,3.0,1
197.07,60.0,6.0,0
116.05,11.0,9.0,0
199.09,47.0,5.0,0
210.46,31.0,4.0,0
165.42,77.0,4.0,0
60.96,18.0,6.0,0
72.13,22.0,1.0,1
82.14,56.0,8.0,1
33.62,17.0,1.0,0
71.92,38.0,8.0,0
56.33,25.0,3.0,0
116.56,32.0,9.0,0
227.57,15.0,9.0,1
30.6,13.0,5.0,0
181.47,58.0,,1
173.38,50.0,4.0,1
28.46,11.0,5.0,0
231.03,13.0,8.0,1
144.28,50.0,,0
94.11,38.0,8.0,0
190.35,1.0,2.0,1
68.05,39.0,3.0,1
174.91,27.0,7.0,0
14.73,36.0,7.0,1
210.65,32.0,1.0,1
114.8,41.0,7.0,1
160.99,15.0,6.0,0
59.2,31.0,8.0,1
170.88,6.0,4.0,1
194.2,52.0,1.0,0
120.94,22.0,4.0,0
156.34,31.0,,0
116.8,73.0,4.0,0
224.05,46.0,8.0,0
126.98,67.0,6.0,1
211.24,43.0,,1
201.33,,0.0,0
105.57,44.0,8.0,1
61.37,57.0,5.0,1
104.49,9.0,6.0,0
207.42,5.0,1.0,0
60.77,79.0,0.0,0
133.49,9.0,,0
202.49,45.0,8.0,0
91.6,77.0,8.0,0
162.34,24.0,2.0,1
65.18,74.0,,0
31.77,42.0,1.0,0
199.62,22.0,8.0,1
29.25,60.0,8.0,1
71.49,37.0,0.0,1
214.5,39.0,8.0,0
89.88,74.0,0.0,1
243.4,74.0,9.0,0
245.03,53.0,3.0,1
70.73,28.0,,0
15.04,77.0,,0
177.74,15.0,4.0,1
115.49,60.0,4.0,0
29.68,60.0,,0
178.34,6.0,8.0,0
12.64,52.0,7.0,0
218.2,12.0,8.0,0
38.97,19.0,,1
36.19,75.0,6.0,0
48.04,2.0,4.0,0
240.27,55.0,9.0,1
174.83,15.0,0.0,1
201.34,64.0,5.0,1
102.42,69.0,9.0,0
87.4,15.0,5.0,0
62.45,43.0,9.0,0
122.76,74.0,3.0,1
140.2,,1.0,0
159.78,24.0,0.0,1
67.99,74.0,,1
237.42,30.0,8.0,0
46.59,67.0,0.0,0
241.59,51.0,4.0,0
8.64,60.0,,0
122.88,3.0,5.0,1
86.68,5.0,8.0,0
115.04,28.0,0.0,0
144.81,78.0,4.0,0
111.72,11.0,0.0,0
106.64,72.0,1.0,0
184.52,72.0,1.0,0
173.04,76.0,4.0,0
209.15,15.0,9.0,0
66.24,48.0,3.0,1
154.33,46.0,5.0,1
148.37,28.0,4.0,1
95.59,7.0,,0
124.08,71.0,8.0,1
81.88,6.0,9.0,0
39.75,,7.0,0
57.38,68.0,,0
30.85,,5.0,0
172.35,67.0,4.0,1
166.88,49.0,,0
237.9,51.0,1.0,0
183.77,59.0,3.0,0
17.75,6.0,1.0,1
221.64,51.0,,0
216.36,38.0,7.0,0
113.61,11.0,3.0,1
148.54,52.0,3.0,0
244.14,20.0,6.0,1
135.41,10.0,3.0,1
226.8,26.0,8.0,0
25.34,48.0,,1
51.81,14.0,2.0,1
112.98,59.0,5.0,0
148.27,12.0,6.0,0
204.98,23.0,2.0,1
247.12,,3.0,0
100.27,39.0,0.0,0
16.62,9.0,8.0,1
201.29,,6.0,0
153.07,17.0,9.0,1
53.64,42.0,6.0,0
126.23,29.0,,1
186.87,60.0,5.0,0
193.75,67.0,7.0,0
127.41,57.0,4.0,0
79.78,72.0,7.0,0
243.57,14.0,9.0,0
167.52,39.0,0.0,0
105.02,16.0,2.0,1
73.71,18.0,3.0,0
184.12,75.0,8.0,0
64.33,20.0,7.0,0
47.07,46.0,7.0,1
134.81,45.0,1.0,1
76.05,4.0,6.0,1
159.08,,2.0,0
33.89,,5.0,0
165.46,65.0,3.0,0
74.41,18.0,5.0,1
5.06,39.0,3.0,0
36.1,44.0,2.0,1
233.74,18.0,1.0,0
217.5,47.0,3.0,0
62.23,31.0,,0
195.7,39.0,1.0,0
154.1,38.0,6.0,0
242.87,79.0,0.0,0
96.53,,,0
171.96,70.0,4.0,1
20.57,8.0,6.0,0
102.08,65.0,0.0,0
241.14,13.0,3.0,0
137.05,55.0,,0
75.53,43.0,1.0,0
34.47,4.0,6.0,0
177.36,71.0,3.0,0
162.99,60.0,7.0,0
96.61,12.0,0.0,1
237.98,59.0,9.0,0
10.44,77.0,,0
79.41,54.0,,0
230.66,44.0,3.0,0
83.63,16.0,0.0,0
66.8,6.0,4.0,0
135.88,14.0,,0
206.83,58.0,6.0,1
30.27,31.0,7.0,0
236.04,41.0,,1
199.79,35.0,1.0,1
49.41,10.0,3.0,0
179.44,30.0,,1
99.31,44.0,8.0,0
103.56,55.0,8.0,0
196.91,71.0,2.0,1
240.88,18.0,6.0,0
36.03,,3.0,1
108.05,39.0,,0
122.83,42.0,6.0,0
97.2,54.0,,0
93.98,30.0,8.0,0
17.81,20.0,6.0,0
172.96,42.0,7.0,1
111.87,5.0,4.0,0
52.72,50.0,3.0,0
204.93,41.0,0.0,0
201.63,39.0,7.0,0
124.17,57.0,5.0,0
78.12,,,0
161.33,37.0,2.0,0
75.6,7.0,4.0,1
62.82,,3.0,1
183.98,79.0,6.0,1
14.88,51.0,5.0,0
28.22,8.0,2.0,0
6.66,56.0,9.0,0
42.47,73.0,0.0,1
21.9,11.0,6.0,0
248.97,22.0,,0
75.76,77.0,0.0,0
41.57,11.0,0.0,0
64.04,60.0,5.0,1
234.35,15.0,3.0,0
132.44,38.0,,0
94.38,1.0,1.0,1
218.98,46.0,3.0,0
101.77,43.0,7.0,1
87.08,22.0,7.0,1
55.78,3.0,4.0,0
97.56,14.0,,0
82.59,2.0,3.0,0
170.94,61.0,2.0,0
75.95,32.0,1.0,1
146.41,38.0,,0
21.14,46.0,8.0,1
51.87,42.0,5.0,1
104.81,6.0,3.0,0
234.55,41.0,0.0,1
97.43,25.0,6.0,1
167.7,11.0,,0
67.5,41.0,5.0,1
36.12,71.0,,0
19.34,57.0,0.0,1
79.83,46.0,6.0,1
43.63,48.0,3.0,0
47.63,63.0,2.0,0
191.39,39.0,9.0,0
8.88,10.0,6.0,0
141.66,70.0,2.0,0
97.97,65.0,7.0,0
129.1,,3.0,0
142.89,78.0,2.0,0
81.78,36.0,,0
77.3,27.0,6.0,0
184.68,73.0,8.0,0
218.46,55.0,9.0,1
52.18,70.0,6.0,0
28.92,53.0,5.0,0
224.96,60.0,2.0,1
90.72,61.0,3.0,0
140.07,36.0,7.0,1
93.09,27.0,5.0,0
35.82,41.0,8.0,0
149.39,28.0,,1
133.66,16.0,7.0,1
54.73,35.0,9.0,1
115.71,36.0,9.0,1
200.25,56.0,6.0,0
149.65,19.0,9.0,0
28.74,57.0,0.0,0
139.27,33.0,4.0,0
177.17,23.0,6.0,1
199.21,63.0,9.0,0
159.13,70.0,8.0,0
42.4,22.0,3.0,0
178.99,67.0,7.0,0
170.95,59.0,,0
10.98,25.0,3.0,0
105.88,17.0,,0
86.57,39.0,1.0,1
169.01,77.0,,0
57.95,75.0,2.0,0
149.76,74.0,8.0,1
228.74,39.0,,1
200.46,24.0,1.0,0
230.76,38.0,8.0,0
244.73,57.0,7.0,1
7.61,,5.0,0
157.57,36.0,,0
106.15,70.0,1.0,0
215.66,45.0,,1
66.69,26.0,5.0,1
245.35,11.0,2.0,1
155.36,52.0,6.0,0
199.42,25.0,4.0,0
25.97,31.0,3.0,1
49.95,45.0,7.0,0
190.81,67.0,1.0,0
10.39,76.0,2.0,0
205.14,40.0,9.0,0
8.42,46.0,,1
165.99,54.0,9.0,0
94.45,41.0,5.0,0
154.82,38.0,4.0,0
175.53,36.0,4.0,1
88.91,44.0,6.0,1
31.45,57.0,7.0,1
22.06,66.0,,0
149.29,30.0,2.0,1
132.56,10.0,3.0,0
186.84,61.0,0.0,0
129.89,63.0,,0
108.5,36.0,9.0,0
102.53,54.0,7.0,1
11.48,65.0,2.0,1
87.21,4.0,9.0,1
244.12,55.0,3.0,1
219.02,54.0,,0
85.7,64.0,5.0,0
149.01,22.0,8.0,1
212.59,25.0,9.0,1
113.11,59.0,2.0,1
9.4,57.0,3.0,0
23.26,54.0,5.0,1
130.05,44.0,,1
242.51,52.0,6.0,0
174.84,76.0,,1
22.37,16.0,8.0,0
51.39,16.0,1.0,0
193.97,55.0,3.0,1
211.15,61.0,2.0,1
156.34,79.0,2.0,0
162.88,77.0,4.0,1
11.94,40.0,6.0,0
207.99,,6.0,0
198.13,66.0,6.0,0
68.46,8.0,2.0,1
178.63,71.0,,1
57.64,10.0,5.0,0
14.88,57.0,9.0,1
54.28,4.0,7.0,1
48.76,43.0,0.0,0
87.75,63.0,3.0,0
107.52,43.0,6.0,1
129.59,67.0,8.0,0
121.8,51.0,2.0,0
71.32,56.0,,0
12.15,43.0,,1
153.25,24.0,2.0,1
101.96,,5.0,0
78.17,59.0,,1
217.4,2.0,8.0,0
187.95,2.0,5.0,0
215.15,10.0,4.0,1
126.27,23.0,,0
37.08,15.0,2.0,0
175.57,76.0,2.0,0
55.49,17.0,3.0,0
113.1,14.0,4.0,1
20.93,79.0,7.0,0
207.2,76.0,,1
35.86,16.0,,1
226.26,32.0,9.0,0
216.74,23.0,5.0,1
118.82,34.0,2.0,1
